snr,comb_amp,overlap,k,seed,bias_plus,coverage
1.0,10.0,False,30,42,99.9999839239019,0.0
1.0,10.0,False,31,42,99.99998392638719,0.0
1.0,10.0,False,32,42,99.99998391071097,0.0
1.0,10.0,False,33,42,99.99998012366424,0.0
1.0,10.0,False,34,42,99.999974413904,0.0
1.0,10.0,False,35,42,99.99998178900105,0.0
1.0,10.0,False,36,42,99.99998837706798,0.0
1.0,10.0,False,37,42,99.99999100920715,0.0
1.0,10.0,False,38,42,99.9999855409569,0.0
1.0,10.0,False,39,42,99.99998804055244,0.0
1.0,10.0,False,40,42,99.99999232538744,0.0
1.0,10.0,False,41,42,99.99999203927683,0.0
1.0,10.0,False,42,42,99.99999171219002,0.0
1.0,10.0,False,43,42,99.99999409672179,0.0
1.0,10.0,False,44,42,99.99999240527933,0.0
1.0,10.0,False,45,42,99.99999264134186,0.0
1.0,10.0,False,46,42,99.99999225990405,0.0
1.0,10.0,False,47,42,99.99998827192934,0.0
1.0,10.0,False,48,42,100.0000008793235,0.0
1.0,10.0,False,49,42,99.99999244342015,0.0
1.0,10.0,False,50,42,99.99999232997963,0.0
1.0,10.0,False,1,43,49.19561891215179,0.15
1.0,10.0,False,2,43,100.00125399275153,0.0
1.0,10.0,False,3,43,100.00001725794931,0.0
1.0,10.0,False,4,43,100.00001792368948,0.0
1.0,10.0,False,5,43,100.00002179572871,0.0
1.0,10.0,False,6,43,100.0000186594856,0.0
1.0,10.0,False,7,43,100.00002522104919,0.0
1.0,10.0,False,8,43,100.0000182758321,0.0
1.0,10.0,False,9,43,100.00001774222451,0.0
1.0,10.0,False,10,43,100.00000142403792,0.0
1.0,10.0,False,11,43,100.0000009885884,0.0
1.0,10.0,False,12,43,100.00001008047776,0.0
1.0,10.0,False,13,43,100.00000392305627,0.0
1.0,10.0,False,14,43,100.00000391563626,0.0
1.0,10.0,False,15,43,100.00000109571417,0.0
1.0,10.0,False,16,43,100.00000394420445,0.0
1.0,10.0,False,17,43,100.00001032225147,0.0
1.0,10.0,False,18,43,100.00000698292172,0.0
1.0,10.0,False,19,43,100.00001073687068,0.0
1.0,10.0,False,20,43,100.00001114245993,0.0
1.0,10.0,False,21,43,99.9999868355633,0.0
1.0,10.0,False,22,43,99.99998456961845,0.0
1.0,10.0,False,23,43,99.99998622213428,0.0
1.0,10.0,False,24,43,99.99998542463047,0.0
1.0,10.0,False,25,43,99.99998656828711,0.0
1.0,10.0,False,26,43,99.9999845366202,0.0
1.0,10.0,False,27,43,99.99998631402758,0.0
1.0,10.0,False,28,43,99.99998481064137,0.0
1.0,10.0,False,29,43,99.99998624010377,0.0
1.0,10.0,False,30,43,99.99999267279382,0.0
1.0,10.0,False,31,43,99.99999759326646,0.0
1.0,10.0,False,32,43,99.99999572164774,0.0
1.0,10.0,False,33,43,100.00000243913013,0.0
1.0,10.0,False,34,43,100.00000219371293,0.0
1.0,10.0,False,35,43,99.99999507815679,0.0
1.0,10.0,False,36,43,99.99999640731933,0.0
1.0,10.0,False,37,43,99.99999923313167,0.0
1.0,10.0,False,38,43,99.99999887133556,0.0
1.0,10.0,False,39,43,99.99999815013047,0.0
1.0,10.0,False,40,43,99.99999986264608,0.0
1.0,10.0,False,41,43,99.9999935095374,0.0
1.0,10.0,False,42,43,99.99999652163508,0.0
1.0,10.0,False,43,43,99.99999801107879,0.0
1.0,10.0,False,44,43,99.99999878455395,0.0
1.0,10.0,False,45,43,99.99999877967163,0.0
1.0,10.0,False,46,43,99.99999908531294,0.0
1.0,10.0,False,47,43,100.00000118366081,0.0
1.0,10.0,False,48,43,99.99999850466304,0.0
1.0,10.0,False,49,43,99.99999306561494,0.0
1.0,10.0,False,50,43,99.9999941271702,0.0
1.0,10.0,False,1,44,49.2300003732784,0.15
1.0,10.0,False,2,44,100.00169772381716,0.0
1.0,10.0,False,3,44,99.99988691305524,0.0
1.0,10.0,False,4,44,99.99989086169278,0.0
1.0,10.0,False,5,44,99.99991397835626,0.0
1.0,10.0,False,6,44,99.99992780807945,0.0
1.0,10.0,False,7,44,99.99992503671785,0.0
1.0,10.0,False,8,44,99.99993118003641,0.0
1.0,10.0,False,9,44,99.99993403082013,0.0
1.0,10.0,False,10,44,99.99995242035843,0.0
1.0,10.0,False,11,44,99.9999576576364,0.0
1.0,10.0,False,12,44,99.99997794618389,0.0
1.0,10.0,False,13,44,99.99998224965908,0.0
1.0,10.0,False,14,44,99.99996310756484,0.0
1.0,10.0,False,15,44,99.99996116433925,0.0
1.0,10.0,False,16,44,99.99996448630253,0.0
1.0,10.0,False,17,44,99.99999149416168,0.0
1.0,10.0,False,18,44,100.00001092667839,0.0
1.0,10.0,False,19,44,100.00001088459913,0.0
1.0,10.0,False,20,44,100.00000654885429,0.0
1.0,10.0,False,21,44,100.00000811985913,0.0
1.0,10.0,False,22,44,100.00000637047597,0.0
1.0,10.0,False,23,44,99.99998768986487,0.0
1.0,10.0,False,24,44,99.99998356572664,0.0
1.0,10.0,False,25,44,99.99998169469205,0.0
1.0,10.0,False,26,44,99.9999830462366,0.0
1.0,10.0,False,27,44,99.99997924338616,0.0
1.0,10.0,False,28,44,99.99998515041324,0.0
1.0,10.0,False,29,44,99.99998821717921,0.0
1.0,10.0,False,30,44,99.99998643443955,0.0
1.0,10.0,False,31,44,99.99998614846133,0.0
1.0,10.0,False,32,44,99.99998484428505,0.0
1.0,10.0,False,33,44,99.99999144366384,0.0
1.0,10.0,False,34,44,99.99999583570174,0.0
1.0,10.0,False,35,44,99.99999366987186,0.0
1.0,10.0,False,36,44,99.99999195387994,0.0
1.0,10.0,False,37,44,99.99999767964349,0.0
1.0,10.0,False,38,44,99.99999769504456,0.0
1.0,10.0,False,39,44,99.99999816277177,0.0
1.0,10.0,False,40,44,99.99999977276734,0.0
1.0,10.0,False,41,44,100.00000277543852,0.0
1.0,10.0,False,42,44,100.00000571716511,0.0
1.0,10.0,False,43,44,100.00000631006097,0.0
1.0,10.0,False,44,44,100.00000622600176,0.0
1.0,10.0,False,45,44,100.00000622526201,0.0
1.0,10.0,False,46,44,100.00000512991738,0.0
1.0,10.0,False,47,44,100.00000658975412,0.0
1.0,10.0,False,48,44,100.00000243795927,0.0
1.0,10.0,False,49,44,100.00000418945075,0.0
1.0,10.0,False,50,44,100.00000756526015,0.0
1.0,10.0,False,1,45,49.21340736784062,0.15
1.0,10.0,False,2,45,100.00068883960671,0.0
1.0,10.0,False,3,45,100.00002155934683,0.0
1.0,10.0,False,4,45,99.99998799574863,0.0
1.0,10.0,False,5,45,99.99999896421602,0.0
1.0,10.0,False,6,45,99.99999365012462,0.0
1.0,10.0,False,7,45,99.99999371158927,0.0
1.0,10.0,False,8,45,100.00000087476378,0.0
1.0,10.0,False,9,45,100.00000354600886,0.0
1.0,10.0,False,10,45,99.99998296974772,0.0
1.0,10.0,False,11,45,99.99998235750928,0.0
1.0,10.0,False,12,45,99.99996346964625,0.0
1.0,10.0,False,13,45,99.99997118890914,0.0
1.0,10.0,False,14,45,99.99997116693945,0.0
1.0,10.0,False,15,45,99.9999640765262,0.0
1.0,10.0,False,16,45,99.9999711777867,0.0
1.0,10.0,False,17,45,99.99997753073669,0.0
1.0,10.0,False,18,45,99.9999719338856,0.0
1.0,10.0,False,19,45,99.99997053909408,0.0
1.0,10.0,False,20,45,99.99998724175776,0.0
1.0,10.0,False,21,45,99.99998807932073,0.0
1.0,10.0,False,22,45,99.9999899388715,0.0
1.0,10.0,False,23,45,99.99998993013696,0.0
1.0,10.0,False,24,45,99.99998287344167,0.0
1.0,10.0,False,25,45,99.9999907246395,0.0
1.0,10.0,False,26,45,99.99997418984782,0.0
1.0,10.0,False,27,45,99.99996807509254,0.0
1.0,10.0,False,28,45,99.99996829429129,0.0
1.0,10.0,False,29,45,99.99996860588797,0.0
1.0,10.0,False,30,45,99.99997000050874,0.0
1.0,10.0,False,31,45,99.9999825950444,0.0
1.0,10.0,False,32,45,99.9999947235965,0.0
1.0,10.0,False,33,45,99.99999653564659,0.0
1.0,10.0,False,34,45,100.00000604728406,0.0
1.0,10.0,False,35,45,100.00000848072507,0.0
1.0,10.0,False,36,45,100.00000566737,0.0
1.0,10.0,False,37,45,100.00000554108263,0.0
1.0,10.0,False,38,45,99.99999543897358,0.0
1.0,10.0,False,39,45,100.0000036365538,0.0
1.0,10.0,False,40,45,100.00000423961396,0.0
1.0,10.0,False,41,45,100.00001222493832,0.0
1.0,10.0,False,42,45,100.00001217819914,0.0
1.0,10.0,False,43,45,100.00001515152566,0.0
1.0,10.0,False,44,45,100.0000178713459,0.0
1.0,10.0,False,45,45,100.00001592577135,0.0
1.0,10.0,False,46,45,100.00001082383169,0.0
1.0,10.0,False,47,45,100.00001084640763,0.0
1.0,10.0,False,48,45,100.00001309356793,0.0
1.0,10.0,False,49,45,100.00001830085078,0.0
1.0,10.0,False,50,45,100.00001712318155,0.0
1.0,10.0,False,1,46,49.207740691502806,0.15
1.0,10.0,False,2,46,100.00095146991234,0.0
1.0,10.0,False,3,46,100.0000163216743,0.0
1.0,10.0,False,4,46,99.99999033843163,0.0
1.0,10.0,False,5,46,99.99999949259946,0.0
1.0,10.0,False,6,46,100.00001584508868,0.0
1.0,10.0,False,7,46,100.00001143628444,0.0
1.0,10.0,False,8,46,100.00001242893575,0.0
1.0,10.0,False,9,46,100.00000018029661,0.0
1.0,10.0,False,10,46,99.99999986108382,0.0
1.0,10.0,False,11,46,99.99999779797702,0.0
1.0,10.0,False,12,46,99.9999958155031,0.0
1.0,10.0,False,13,46,100.00001813823525,0.0
1.0,10.0,False,14,46,100.00002838115913,0.0
1.0,10.0,False,15,46,100.00003265990559,0.0
1.0,10.0,False,16,46,100.00003476886425,0.0
1.0,10.0,False,17,46,100.00003347715521,0.0
1.0,10.0,False,18,46,100.00003211393049,0.0
1.0,10.0,False,19,46,100.00003221261244,0.0
1.0,10.0,False,20,46,100.00003145400038,0.0
1.0,10.0,False,21,46,100.00002378218028,0.0
1.0,10.0,False,22,46,100.00002260399953,0.0
1.0,10.0,False,23,46,100.00002507601488,0.0
1.0,10.0,False,24,46,100.00002654523146,0.0
1.0,10.0,False,25,46,100.00002459904289,0.0
1.0,10.0,False,26,46,100.00002314771862,0.0
1.0,10.0,False,27,46,100.0000310625914,0.0
1.0,10.0,False,28,46,100.00003164663987,0.0
1.0,10.0,False,29,46,100.00002882755635,0.0
1.0,10.0,False,30,46,100.0000303696545,0.0
1.0,10.0,False,31,46,100.00002320180675,0.0
1.0,10.0,False,32,46,100.00002076786666,0.0
1.0,10.0,False,33,46,100.00000924191146,0.0
1.0,10.0,False,34,46,99.99999985337311,0.0
1.0,10.0,False,35,46,99.99999912627723,0.0
1.0,10.0,False,36,46,100.00000374004026,0.0
1.0,10.0,False,37,46,100.00001763660887,0.0
1.0,10.0,False,38,46,100.00001701396431,0.0
1.0,10.0,False,39,46,100.00001662998996,0.0
1.0,10.0,False,40,46,100.00001040138645,0.0
1.0,10.0,False,41,46,100.0000143296052,0.0
1.0,10.0,False,42,46,100.00001269767884,0.0
1.0,10.0,False,43,46,100.00000923859453,0.0
1.0,10.0,False,44,46,100.00000654850226,0.0
1.0,10.0,False,45,46,100.00000901989132,0.0
1.0,10.0,False,46,46,100.00000940497468,0.0
1.0,10.0,False,47,46,100.00000691272146,0.0
1.0,10.0,False,48,46,100.00000664844745,0.0
1.0,10.0,False,49,46,100.00000019541082,0.0
1.0,10.0,False,50,46,99.99999862590491,0.0
1.0,15.0,True,1,42,89.17074046500534,0.1
1.0,15.0,True,2,42,100.00163462450266,0.0
1.0,15.0,True,3,42,100.000071274948,0.0
1.0,15.0,True,4,42,100.00007113186504,0.0
1.0,15.0,True,5,42,100.00005045812992,0.0
1.0,15.0,True,6,42,100.00007056754177,0.0
1.0,15.0,True,7,42,100.00007122112362,0.0
1.0,15.0,True,8,42,100.00006386044039,0.0
1.0,15.0,True,9,42,100.00005716691825,0.0
1.0,15.0,True,10,42,100.00003025224433,0.0
1.0,15.0,True,11,42,100.00002395582162,0.0
1.0,15.0,True,12,42,100.00001596273037,0.0
1.0,15.0,True,13,42,100.00001595497764,0.0
1.0,15.0,True,14,42,100.00001379361566,0.0
1.0,15.0,True,15,42,100.00001411539085,0.0
1.0,15.0,True,16,42,100.00001306289892,0.0
1.0,15.0,True,17,42,100.00001331075346,0.0
1.0,15.0,True,18,42,100.00000929539668,0.0
1.0,15.0,True,19,42,100.00002480829991,0.0
1.0,15.0,True,20,42,100.00002473677108,0.0
1.0,15.0,True,21,42,100.00001901836049,0.0
1.0,15.0,True,22,42,100.00002000253707,0.0
1.0,15.0,True,23,42,100.00001254485264,0.0
1.0,15.0,True,24,42,100.00001287350705,0.0
1.0,15.0,True,25,42,100.00001598092157,0.0
1.0,15.0,True,26,42,100.00001799669386,0.0
1.0,15.0,True,27,42,100.0000204573239,0.0
1.0,15.0,True,28,42,100.00001056857089,0.0
1.0,15.0,True,29,42,100.00000960830849,0.0
1.0,15.0,True,30,42,99.99999855254356,0.0
1.0,15.0,True,31,42,100.00000009362827,0.0
1.0,15.0,True,32,42,100.00000013443709,0.0
1.0,15.0,True,33,42,99.9999918586486,0.0
1.0,15.0,True,34,42,99.9999921389487,0.0
1.0,15.0,True,35,42,99.99999718219429,0.0
1.0,15.0,True,36,42,99.99999750426568,0.0
1.0,15.0,True,37,42,100.00001184717468,0.0
1.0,15.0,True,38,42,99.99999874026483,0.0
1.0,15.0,True,39,42,99.9999953823278,0.0
1.0,15.0,True,40,42,99.99999859318973,0.0
1.0,15.0,True,41,42,99.99999753785576,0.0
1.0,15.0,True,42,42,99.99999819087068,0.0
1.0,15.0,True,43,42,99.9999986570266,0.0
1.0,15.0,True,44,42,99.99999575037607,0.0
1.0,15.0,True,45,42,99.99999464250641,0.0
1.0,15.0,True,46,42,99.99999482983151,0.0
1.0,15.0,True,47,42,99.99999715301598,0.0
1.0,15.0,True,48,42,99.99999960896699,0.0
1.0,15.0,True,49,42,99.9999904823673,0.0
1.0,15.0,True,50,42,99.99999055170912,0.0
1.0,15.0,True,1,43,89.19497826989456,0.1
1.0,15.0,True,2,43,100.0009685655416,0.0
1.0,15.0,True,3,43,100.00001398748833,0.0
1.0,15.0,True,4,43,100.00001518921871,0.0
1.0,15.0,True,5,43,100.0000190889899,0.0
1.0,15.0,True,6,43,100.00001162085005,0.0
1.0,15.0,True,7,43,100.00002390279874,0.0
1.0,15.0,True,8,43,100.00001139396647,0.0
1.0,15.0,True,9,43,100.00000867361774,0.0
1.0,15.0,True,10,43,99.99999893970222,0.0
1.0,15.0,True,11,43,100.00000325784819,0.0
1.0,15.0,True,12,43,100.00000967506132,0.0
1.0,15.0,True,13,43,100.00000583792092,0.0
1.0,15.0,True,14,43,100.00000557488767,0.0
1.0,15.0,True,15,43,100.00000450899503,0.0
1.0,15.0,True,16,43,100.00000620285294,0.0
1.0,15.0,True,17,43,100.00001021819068,0.0
1.0,15.0,True,18,43,100.00000791274203,0.0
1.0,15.0,True,19,43,100.00000976939587,0.0
1.0,15.0,True,20,43,100.00001223713622,0.0
1.0,15.0,True,21,43,99.99998858064852,0.0
1.0,15.0,True,22,43,99.99998619675989,0.0
1.0,15.0,True,23,43,99.99998762489429,0.0
1.0,15.0,True,24,43,99.99998783734385,0.0
1.0,15.0,True,25,43,99.99998601159373,0.0
1.0,15.0,True,26,43,99.99998612273149,0.0
1.0,15.0,True,27,43,99.99998837258823,0.0
1.0,15.0,True,28,43,99.99998643308966,0.0
1.0,15.0,True,29,43,99.99998911590352,0.0
1.0,15.0,True,30,43,99.99999552177289,0.0
1.0,15.0,True,31,43,99.9999995217265,0.0
1.0,15.0,True,32,43,99.9999966672945,0.0
1.0,15.0,True,33,43,100.00000426752888,0.0
1.0,15.0,True,34,43,100.00000396367062,0.0
1.0,15.0,True,35,43,99.99999819647621,0.0
1.0,15.0,True,36,43,99.99999736086652,0.0
1.0,15.0,True,37,43,99.9999997355792,0.0
1.0,15.0,True,38,43,99.99999974073171,0.0
1.0,15.0,True,39,43,100.00000198202002,0.0
1.0,15.0,True,40,43,99.9999995677514,0.0
1.0,15.0,True,41,43,99.99998961103071,0.0
1.0,15.0,True,42,43,99.99999767595338,0.0
1.0,15.0,True,43,43,99.99999674687058,0.0
1.0,15.0,True,44,43,99.99999691557898,0.0
1.0,15.0,True,45,43,100.00000078568863,0.0
1.0,15.0,True,46,43,100.00000234043097,0.0
1.0,15.0,True,47,43,100.00000114449583,0.0
1.0,15.0,True,48,43,99.99999922015593,0.0
1.0,15.0,True,49,43,99.99999244440824,0.0
1.0,15.0,True,50,43,99.99999488584938,0.0
1.0,15.0,True,1,44,89.18609776823605,0.1
1.0,15.0,True,2,44,100.00136302883077,0.0
1.0,15.0,True,3,44,99.99986655858113,0.0
1.0,15.0,True,4,44,99.99986708870401,0.0
1.0,15.0,True,5,44,99.99989920794704,0.0
1.0,15.0,True,6,44,99.99991263623076,0.0
1.0,15.0,True,7,44,99.99991240297705,0.0
1.0,15.0,True,8,44,99.99991224744872,0.0
1.0,15.0,True,9,44,99.99991346507827,0.0
1.0,15.0,True,10,44,99.99992622028813,0.0
1.0,15.0,True,11,44,99.99992622826456,0.0
1.0,15.0,True,12,44,99.99996150356813,0.0
1.0,15.0,True,13,44,99.99996838568299,0.0
1.0,15.0,True,14,44,99.99995921992554,0.0
1.0,15.0,True,15,44,99.9999478584667,0.0
1.0,15.0,True,16,44,99.99995413273368,0.0
1.0,15.0,True,17,44,99.99997664538012,0.0
1.0,15.0,True,18,44,99.99998970010485,0.0
1.0,15.0,True,19,44,99.99999293859503,0.0
1.0,15.0,True,20,44,99.99999223472048,0.0
1.0,15.0,True,21,44,99.9999933407804,0.0
1.0,15.0,True,22,44,99.99999191957158,0.0
1.0,15.0,True,23,44,99.99998052383052,0.0
1.0,15.0,True,24,44,99.99997502756894,0.0
1.0,15.0,True,25,44,99.99997441495125,0.0
1.0,15.0,True,26,44,99.99997858154529,0.0
1.0,15.0,True,27,44,99.99998066494354,0.0
1.0,15.0,True,28,44,99.99996847465823,0.0
1.0,15.0,True,29,44,99.99996743812702,0.0
1.0,15.0,True,30,44,99.99997883095674,0.0
1.0,15.0,True,31,44,99.9999790846822,0.0
1.0,15.0,True,32,44,99.99997902755311,0.0
1.0,15.0,True,33,44,99.99998614558531,0.0
1.0,15.0,True,34,44,99.99998907022385,0.0
1.0,15.0,True,35,44,99.99998555717161,0.0
1.0,15.0,True,36,44,99.99998441638479,0.0
1.0,15.0,True,37,44,99.99999022273855,0.0
1.0,15.0,True,38,44,99.99999035219307,0.0
1.0,15.0,True,39,44,99.99999157901348,0.0
1.0,15.0,True,40,44,99.99998492202133,0.0
1.0,15.0,True,41,44,99.99999472299129,0.0
1.0,15.0,True,42,44,99.9999960358858,0.0
1.0,15.0,True,43,44,100.00000007790504,0.0
1.0,15.0,True,44,44,100.00000080870163,0.0
1.0,15.0,True,45,44,100.00000047196129,0.0
1.0,15.0,True,46,44,99.99999972727127,0.0
1.0,15.0,True,47,44,100.00000298180197,0.0
1.0,15.0,True,48,44,99.99999877374941,0.0
1.0,15.0,True,49,44,100.00000155495086,0.0
1.0,15.0,True,50,44,100.00000148132337,0.0
1.0,15.0,True,1,45,89.19283971957995,0.1
1.0,15.0,True,2,45,100.00042614492506,0.0
1.0,15.0,True,3,45,100.00002913239388,0.0
1.0,15.0,True,4,45,99.99999578993899,0.0
1.0,15.0,True,5,45,100.00000547740105,0.0
1.0,15.0,True,6,45,100.00000005432634,0.0
1.0,15.0,True,7,45,100.00000035470242,0.0
1.0,15.0,True,8,45,100.00000307187454,0.0
1.0,15.0,True,9,45,100.00000907265306,0.0
1.0,15.0,True,10,45,99.99999065016532,0.0
1.0,15.0,True,11,45,99.99999043964523,0.0
1.0,15.0,True,12,45,99.9999723226104,0.0
1.0,15.0,True,13,45,99.99997766814957,0.0
1.0,15.0,True,14,45,99.99997735433834,0.0
1.0,15.0,True,15,45,99.99997622956306,0.0
1.0,15.0,True,16,45,99.99997047690565,0.0
1.0,15.0,True,17,45,99.99996260543365,0.0
1.0,15.0,True,18,45,99.99995965852901,0.0
1.0,15.0,True,19,45,99.99998371372344,0.0
1.0,15.0,True,20,45,99.99998527564158,0.0
1.0,15.0,True,21,45,99.99998739115834,0.0
1.0,15.0,True,22,45,99.99998810505244,0.0
1.0,15.0,True,23,45,99.9999906689583,0.0
1.0,15.0,True,24,45,99.99998298033375,0.0
1.0,15.0,True,25,45,99.99999504140098,0.0
1.0,15.0,True,26,45,99.99998295622868,0.0
1.0,15.0,True,27,45,99.99997246167445,0.0
1.0,15.0,True,28,45,99.99997273055044,0.0
1.0,15.0,True,29,45,99.99997227070548,0.0
1.0,15.0,True,30,45,99.99997331762007,0.0
1.0,15.0,True,31,45,99.99998291728444,0.0
1.0,15.0,True,32,45,99.9999829885952,0.0
1.0,15.0,True,33,45,99.99999693797514,0.0
1.0,15.0,True,34,45,100.00000135983132,0.0
1.0,15.0,True,35,45,100.00000986608325,0.0
1.0,15.0,True,36,45,100.0000065399592,0.0
1.0,15.0,True,37,45,100.00000663293784,0.0
1.0,15.0,True,38,45,99.99999992254297,0.0
1.0,15.0,True,39,45,100.00000756586675,0.0
1.0,15.0,True,40,45,100.00000874034251,0.0
1.0,15.0,True,41,45,100.00001202464554,0.0
1.0,15.0,True,42,45,100.00001202589803,0.0
1.0,15.0,True,43,45,100.00001382276571,0.0
1.0,15.0,True,44,45,100.00001282754101,0.0
1.0,15.0,True,45,45,100.00000995491224,0.0
1.0,15.0,True,46,45,100.00000707997307,0.0
1.0,15.0,True,47,45,100.00000602147986,0.0
1.0,15.0,True,48,45,100.00001071962375,0.0
1.0,15.0,True,49,45,100.0000125242293,0.0
1.0,15.0,True,50,45,100.00001009491267,0.0
1.0,15.0,True,1,46,89.20175531008758,0.1
1.0,15.0,True,2,46,100.00074718272158,0.0
1.0,15.0,True,3,46,100.00002700076641,0.0
1.0,15.0,True,4,46,100.00000124012922,0.0
1.0,15.0,True,5,46,100.00001260686484,0.0
1.0,15.0,True,6,46,100.00002064585914,0.0
1.0,15.0,True,7,46,100.0000185673129,0.0
1.0,15.0,True,8,46,100.00002081560021,0.0
1.0,15.0,True,9,46,99.99999219246548,0.0
1.0,15.0,True,10,46,99.999991538623,0.0
1.0,15.0,True,11,46,99.99999145945407,0.0
1.0,15.0,True,12,46,99.99999068482222,0.0
1.0,15.0,True,13,46,100.00001183339074,0.0
1.0,15.0,True,14,46,100.00002261344534,0.0
1.0,15.0,True,15,46,100.00002259935718,0.0
1.0,15.0,True,16,46,100.00002397809065,0.0
1.0,15.0,True,17,46,100.00002016051009,0.0
1.0,15.0,True,18,46,100.00001730723804,0.0
1.0,15.0,True,19,46,100.00002358245828,0.0
1.0,15.0,True,20,46,100.00002342135154,0.0
1.0,15.0,True,21,46,100.00001798036189,0.0
1.0,15.0,True,22,46,100.00001685838618,0.0
1.0,15.0,True,23,46,100.00001732107073,0.0
1.0,15.0,True,24,46,100.00001795920421,0.0
1.0,15.0,True,25,46,100.00001396685138,0.0
1.0,15.0,True,26,46,100.00001493695285,0.0
1.0,15.0,True,27,46,100.00002294932524,0.0
1.0,15.0,True,28,46,100.0000226414468,0.0
1.0,15.0,True,29,46,100.00002091666462,0.0
1.0,15.0,True,30,46,100.00001939858635,0.0
1.0,15.0,True,31,46,100.00000820786909,0.0
1.0,15.0,True,32,46,100.00000944988783,0.0
1.0,15.0,True,33,46,100.00000301789177,0.0
1.0,15.0,True,34,46,99.99999590248379,0.0
1.0,15.0,True,35,46,99.99999500297648,0.0
1.0,15.0,True,36,46,100.00000130168294,0.0
1.0,15.0,True,37,46,100.00001529634378,0.0
1.0,15.0,True,38,46,100.00000943935612,0.0
1.0,15.0,True,39,46,100.00001192458384,0.0
1.0,15.0,True,40,46,100.00000546200627,0.0
1.0,15.0,True,41,46,100.00000179896568,0.0
1.0,15.0,True,42,46,100.00000172254262,0.0
1.0,15.0,True,43,46,100.00000039683027,0.0
1.0,15.0,True,44,46,99.9999973946468,0.0
1.0,15.0,True,45,46,100.0000003580079,0.0
1.0,15.0,True,46,46,100.00000374148922,0.0
1.0,15.0,True,47,46,100.00000472457455,0.0
1.0,15.0,True,48,46,100.00000445302439,0.0
1.0,15.0,True,49,46,99.99999936638076,0.0
1.0,15.0,True,50,46,99.99999960948685,0.0
1.0,15.0,False,1,42,15.414399845327294,0.35
1.0,15.0,False,2,42,100.00192936873353,0.0
1.0,15.0,False,3,42,100.00004762190724,0.0
1.0,15.0,False,4,42,100.00004764006962,0.0
1.0,15.0,False,5,42,100.00002810013092,0.0
1.0,15.0,False,6,42,100.00005383229748,0.0
1.0,15.0,False,7,42,100.00005390521726,0.0
1.0,15.0,False,8,42,100.00005263671373,0.0
1.0,15.0,False,9,42,100.00004426506882,0.0
1.0,15.0,False,10,42,100.00001572606354,0.0
1.0,15.0,False,11,42,100.00000522617808,0.0
1.0,15.0,False,12,42,99.99999773582866,0.0
1.0,15.0,False,13,42,99.99999797487237,0.0
1.0,15.0,False,14,42,99.99999609264589,0.0
1.0,15.0,False,15,42,99.99999518891761,0.0
1.0,15.0,False,16,42,99.99999545191037,0.0
1.0,15.0,False,17,42,99.99999203923275,0.0
1.0,15.0,False,18,42,99.9999951674949,0.0
1.0,15.0,False,19,42,100.00000571526499,0.0
1.0,15.0,False,20,42,100.00000647517975,0.0
1.0,15.0,False,21,42,100.00000037152626,0.0
1.0,15.0,False,22,42,100.00000153910435,0.0
1.0,15.0,False,23,42,99.99999379138745,0.0
1.0,15.0,False,24,42,99.99999401212294,0.0
1.0,15.0,False,25,42,99.99999520702254,0.0
1.0,15.0,False,26,42,99.99999529803102,0.0
1.0,15.0,False,27,42,100.00000060779318,0.0
1.0,15.0,False,28,42,99.99999184591006,0.0
1.0,15.0,False,29,42,99.99998259828931,0.0
1.0,15.0,False,30,42,99.99998392608245,0.0
1.0,15.0,False,31,42,99.99998392904433,0.0
1.0,15.0,False,32,42,99.99998391334606,0.0
1.0,15.0,False,33,42,99.99998012425249,0.0
1.0,15.0,False,34,42,99.99997441617063,0.0
1.0,15.0,False,35,42,99.99998179207833,0.0
1.0,15.0,False,36,42,99.99998842114533,0.0
1.0,15.0,False,37,42,99.99999101408869,0.0
1.0,15.0,False,38,42,99.99998554291672,0.0
1.0,15.0,False,39,42,99.99998804154723,0.0
1.0,15.0,False,40,42,99.99999232634715,0.0
1.0,15.0,False,41,42,99.99999203996462,0.0
1.0,15.0,False,42,42,99.99999171280274,0.0
1.0,15.0,False,43,42,99.99999409680366,0.0
1.0,15.0,False,44,42,99.99999240557781,0.0
1.0,15.0,False,45,42,99.99999264164325,0.0
1.0,15.0,False,46,42,99.99999225997212,0.0
1.0,15.0,False,47,42,99.99998827211812,0.0
1.0,15.0,False,48,42,100.0000008792552,0.0
1.0,15.0,False,49,42,99.99999244384028,0.0
1.0,15.0,False,50,42,99.99999233036641,0.0
1.0,15.0,False,1,43,15.39687047027219,0.35
1.0,15.0,False,2,43,100.00125418237852,0.0
1.0,15.0,False,3,43,100.00001725906344,0.0
1.0,15.0,False,4,43,100.00001792481658,0.0
1.0,15.0,False,5,43,100.00002179706144,0.0
1.0,15.0,False,6,43,100.00001866067277,0.0
1.0,15.0,False,7,43,100.00002521787522,0.0
1.0,15.0,False,8,43,100.0000182756358,0.0
1.0,15.0,False,9,43,100.00001774196744,0.0
1.0,15.0,False,10,43,100.00000142382717,0.0
1.0,15.0,False,11,43,100.00000098769797,0.0
1.0,15.0,False,12,43,100.00001008027441,0.0
1.0,15.0,False,13,43,100.00000392227969,0.0
1.0,15.0,False,14,43,100.00000391479495,0.0
1.0,15.0,False,15,43,100.00000109568116,0.0
1.0,15.0,False,16,43,100.00000394378722,0.0
